,Unnamed: 0,class,year,month,day,hour,minute,second,length,f0,f1,path
5101,5101,ROCKFALL,2021,1,10,6,6,48.48,85.04,,,
5102,5102,VTB,2021,1,10,6,9,15.32,16.08,,,
5103,5103,GASBURST,2021,1,10,6,10,17.28,12.84,,,
5104,5104,ROCKFALL,2021,1,10,6,10,59.08,28.32,,,
5105,5105,MP,2021,1,10,6,20,26.08,9.2,,,
5106,5106,MP,2021,1,10,6,20,46.68,10.64,,,
5107,5107,ROCKFALL,2021,1,10,6,22,50.44,34.88,,,
5108,5108,ROCKFALL,2021,1,10,6,24,21.8,108.0,,,
5109,5109,ROCKFALL,2021,1,10,6,28,52.12,64.56,,,
5110,5110,ROCKFALL,2021,1,10,6,36,6.4,38.72,,,
5111,5111,ROCKFALL,2021,1,10,6,40,25.04,12.32,,,
5112,5112,ROCKFALL,2021,1,10,6,40,25.04,22.32,,,
5113,5113,ROCKFALL,2021,1,10,6,44,50.6,75.12,,,
5114,5114,ROCKFALL,2021,1,10,6,50,55.36,51.88,,,
5115,5115,ROCKFALL,2021,1,10,6,56,45.16,62.08,,,
5116,5116,TECT,2021,1,10,6,57,47.4,92.52,,,
5117,5117,MP,2021,1,10,7,1,15.48,9.44,,,
5118,5118,ROCKFALL,2021,1,10,7,2,15.72,36.4,,,
5119,5119,ROCKFALL,2021,1,10,7,5,7.24,40.8,,,
5120,5120,ROCKFALL,2021,1,10,7,7,27.6,20.8,,,
5121,5121,MP,2021,1,10,7,11,3.36,9.84,,,
5122,5122,ROCKFALL,2021,1,10,7,12,1.68,20.8,,,
5123,5123,ROCKFALL,2021,1,10,7,16,6.08,16.28,,,
5124,5124,ROCKFALL,2021,1,10,7,20,22.28,73.4,,,
5125,5125,MP,2021,1,10,7,22,50.0,9.24,,,
5126,5126,ROCKFALL,2021,1,10,7,23,7.92,36.92,,,
5127,5127,ROCKFALL,2021,1,10,7,48,1.6,41.92,,,
5128,5128,ROCKFALL,2021,1,10,7,49,32.52,204.16,,,
5129,5129,MP,2021,1,10,8,2,14.12,6.6,,,
5130,5130,ROCKFALL,2021,1,10,8,2,34.68,34.16,,,
5131,5131,MP,2021,1,10,8,3,45.04,8.24,,,
5132,5132,ROCKFALL,2021,1,10,8,5,58.4,45.4,,,
5133,5133,MP,2021,1,10,8,7,14.48,7.32,,,
5134,5134,MP,2021,1,10,8,9,3.04,10.28,,,
5135,5135,MP,2021,1,10,8,10,55.32,5.36,,,
5136,5136,GASBURST,2021,1,10,8,15,39.68,13.2,,,
5137,5137,GASBURST,2021,1,10,8,19,52.08,15.24,,,
5138,5138,MP,2021,1,10,8,20,32.88,7.4,,,
5139,5139,MP,2021,1,10,8,21,39.72,5.52,,,
5140,5140,ROCKFALL,2021,1,10,8,34,25.24,35.0,,,
5141,5141,ROCKFALL,2021,1,10,8,50,19.32,38.28,,,
5142,5142,MP,2021,1,10,8,54,23.88,7.48,,,
5143,5143,ROCKFALL,2021,1,10,8,58,7.84,23.16,,,
5144,5144,ROCKFALL,2021,1,10,9,0,7.16,25.12,,,
5145,5145,VTB,2021,1,10,9,1,48.28,11.72,,,
5146,5146,MP,2021,1,10,9,3,34.04,7.96,,,
5147,5147,GASBURST,2021,1,10,9,3,49.32,10.48,,,
5148,5148,MP,2021,1,10,9,4,8.12,7.68,,,
5149,5149,MP,2021,1,10,9,7,33.52,8.8,,,
5150,5150,MP,2021,1,10,9,8,10.92,7.88,,,
5151,5151,MP,2021,1,10,9,12,32.72,6.52,,,
5152,5152,MP,2021,1,10,9,13,37.52,8.04,,,
5153,5153,GASBURST,2021,1,10,9,18,56.72,11.6,,,
5154,5154,MP,2021,1,10,9,19,11.92,7.32,,,
5155,5155,MP,2021,1,10,9,23,0.24,8.16,,,
5156,5156,ROCKFALL,2021,1,10,9,28,36.92,41.32,,,
5157,5157,ROCKFALL,2021,1,10,9,30,14.32,47.4,,,
5158,5158,ROCKFALL,2021,1,10,9,39,4.6,40.12,,,
5159,5159,ROCKFALL,2021,1,10,9,41,30.52,25.12,,,
5160,5160,MP,2021,1,10,9,44,43.28,5.16,,,
5161,5161,MP,2021,1,10,9,46,1.6,6.2,,,
5163,5163,MP,2021,1,10,9,52,13.4,8.2,,,
5164,5164,VTB,2021,1,10,9,52,50.36,24.96,,,
5165,5165,MP,2021,1,10,9,53,51.68,6.56,,,
5166,5166,MP,2021,1,10,9,54,36.04,6.8,,,
5167,5167,ROCKFALL,2021,1,10,9,56,37.88,57.6,,,
5168,5168,ROCKFALL,2021,1,10,10,2,44.84,39.64,,,
5169,5169,MP,2021,1,10,10,4,0.2,7.56,,,
5170,5170,ROCKFALL,2021,1,10,10,8,34.8,59.08,,,
5171,5171,ROCKFALL,2021,1,10,10,16,5.44,39.52,,,
5172,5172,ROCKFALL,2021,1,10,10,19,19.52,14.68,,,
5173,5173,VTB,2021,1,10,10,23,17.04,12.2,,,
5174,5174,ROCKFALL,2021,1,10,10,25,47.88,47.44,,,
5175,5175,MP,2021,1,10,10,26,37.12,8.12,,,
5176,5176,MP,2021,1,10,10,34,22.6,8.2,,,
5177,5177,MP,2021,1,10,10,35,0.0,7.08,,,
5178,5178,MP,2021,1,10,10,40,43.72,7.4,,,
5179,5179,ROCKFALL,2021,1,10,10,41,42.04,21.24,,,
5180,5180,GASBURST,2021,1,10,10,46,19.88,16.16,,,
5181,5181,ROCKFALL,2021,1,10,10,50,51.68,15.6,,,
5182,5182,MP,2021,1,10,10,55,25.24,8.96,,,
5183,5183,MP,2021,1,10,10,56,22.28,6.76,,,
5184,5184,MP,2021,1,10,10,59,0.28,5.32,,,
5185,5185,MP,2021,1,10,11,2,2.8,6.84,,,
5186,5186,MP,2021,1,10,11,2,46.4,6.64,,,
5187,5187,VTB,2021,1,10,11,6,14.84,23.8,,,
5188,5188,MP,2021,1,10,11,6,51.68,7.52,,,
5189,5189,GASBURST,2021,1,10,11,10,52.6,14.04,,,
5190,5190,ROCKFALL,2021,1,10,11,11,3.84,42.48,,,
5191,5191,VTB,2021,1,10,11,12,54.84,19.76,,,
5192,5192,ROCKFALL,2021,1,10,11,13,45.28,32.96,,,
5193,5193,ROCKFALL,2021,1,10,11,32,8.28,6.64,,,
5194,5194,MP,2021,1,10,11,33,27.68,4.92,,,
5195,5195,VTB,2021,1,10,11,33,53.8,8.44,,,
5196,5196,MP,2021,1,10,11,38,4.44,5.0,,,
5197,5197,ROCKFALL,2021,1,10,11,38,29.52,21.32,,,
5198,5198,ROCKFALL,2021,1,10,11,43,27.24,37.8,,,
5199,5199,MP,2021,1,10,11,49,48.12,6.52,,,
5200,5200,MP,2021,1,10,11,54,47.72,5.16,,,
5201,5201,VTB,2021,1,10,11,59,7.88,10.56,,,
5202,5202,VTB,2021,1,10,11,59,19.2,10.4,,,
5203,5203,ROCKFALL,2021,1,10,11,59,56.0,34.08,,,
5204,5204,MP,2021,1,10,12,0,31.72,9.6,,,
5205,5205,VTB,2021,1,10,12,0,43.68,11.96,,,
5206,5206,VTB,2021,1,10,12,0,48.04,13.48,,,
5207,5207,MP,2021,1,10,12,1,4.2,8.28,,,
5208,5208,GASBURST,2021,1,10,12,2,5.84,18.08,,,
5209,5209,MP,2021,1,10,12,3,0.12,6.6,,,
5210,5210,MP,2021,1,10,12,3,43.48,6.52,,,
5211,5211,ROCKFALL,2021,1,10,12,3,51.64,45.16,,,
5212,5212,MP,2021,1,10,12,13,34.48,6.12,,,
5213,5213,VTB,2021,1,10,12,14,26.0,12.64,,,
5214,5214,MP,2021,1,10,12,15,4.0,6.48,,,
5215,5215,GASBURST,2021,1,10,12,15,50.68,18.44,,,
5216,5216,GASBURST,2021,1,10,12,15,50.68,18.44,,,
5217,5217,ROCKFALL,2021,1,10,12,17,48.72,16.68,,,
5218,5218,MP,2021,1,10,12,20,33.52,6.4,,,
5219,5219,ROCKFALL,2021,1,10,12,22,51.16,34.68,,,
5220,5220,ROCKFALL,2021,1,10,12,24,29.24,25.04,,,
5221,5221,MP,2021,1,10,12,25,18.24,9.8,,,
5222,5222,MP,2021,1,10,12,27,49.12,9.08,,,
5223,5223,MP,2021,1,10,12,31,41.08,6.36,,,
5224,5224,ROCKFALL,2021,1,10,12,34,2.24,51.28,,,
5225,5225,ROCKFALL,2021,1,10,12,36,27.12,16.44,,,
5226,5226,MP,2021,1,10,12,37,4.36,7.68,,,
5227,5227,ROCKFALL,2021,1,10,12,39,23.76,43.24,,,
5228,5228,ROCKFALL,2021,1,10,12,40,26.2,56.28,,,
5229,5229,ROCKFALL,2021,1,10,12,42,6.6,111.2,,,
5230,5230,ROCKFALL,2021,1,10,12,45,13.44,51.08,,,
5231,5231,VTB,2021,1,10,12,47,37.16,44.44,,,
5232,5232,MP,2021,1,10,12,48,36.64,8.04,,,
5233,5233,MP,2021,1,10,12,49,2.52,7.2,,,
5234,5234,MP,2021,1,10,12,49,46.32,7.48,,,
5235,5235,MP,2021,1,10,12,50,5.28,9.56,,,
5236,5236,VTB,2021,1,10,12,51,21.32,13.84,,,
5237,5237,ROCKFALL,2021,1,10,12,54,5.88,51.44,,,
5238,5238,ROCKFALL,2021,1,10,12,59,25.32,49.76,,,
5239,5239,ROCKFALL,2021,1,10,13,1,8.84,26.08,,,
5240,5240,ROCKFALL,2021,1,10,13,1,36.08,89.6,,,
5241,5241,MP,2021,1,10,13,9,22.4,7.52,,,
5242,5242,ROCKFALL,2021,1,10,13,18,1.44,14.32,,,
5243,5243,MP,2021,1,10,13,18,29.96,9.28,,,
5244,5244,ROCKFALL,2021,1,10,13,22,3.8,17.88,,,
5245,5245,ROCKFALL,2021,1,10,13,23,1.92,14.08,,,
5246,5246,GASBURST,2021,1,10,13,25,39.56,15.68,,,
5247,5247,ROCKFALL,2021,1,10,13,32,15.68,38.12,,,
5248,5248,MP,2021,1,10,13,32,58.12,8.48,,,
5249,5249,ROCKFALL,2021,1,10,13,35,20.76,188.84,,,
5250,5250,MP,2021,1,10,13,47,11.68,5.76,,,
5251,5251,MP,2021,1,10,13,47,31.12,6.64,,,
5252,5252,ROCKFALL,2021,1,10,13,47,43.4,60.88,,,
5253,5253,ROCKFALL,2021,1,10,13,58,0.2,41.72,,,
5254,5254,ROCKFALL,2021,1,10,14,1,43.68,10.92,,,
5255,5255,GASBURST,2021,1,10,14,2,16.88,63.36,,,
5256,5256,ROCKFALL,2021,1,10,14,3,29.68,38.52,,,
5257,5257,ROCKFALL,2021,1,10,14,9,44.6,58.28,,,
5258,5258,MP,2021,1,10,14,22,3.08,5.88,,,
5259,5259,MP,2021,1,10,14,22,13.12,7.64,,,
5260,5260,ROCKFALL,2021,1,10,14,33,14.68,28.36,,,
5261,5261,ROCKFALL,2021,1,10,14,35,31.52,56.64,,,
5262,5262,ROCKFALL,2021,1,10,14,38,18.28,46.72,,,
5263,5263,MP,2021,1,10,14,48,10.76,7.28,,,
5264,5264,GASBURST,2021,1,10,14,52,48.16,13.48,,,
5265,5265,VTB,2021,1,10,14,57,0.6,11.72,,,
5266,5266,ROCKFALL,2021,1,10,14,58,11.72,108.12,,,
5267,5267,ROCKFALL,2021,1,10,15,0,28.08,23.72,,,
5268,5268,ROCKFALL,2021,1,10,15,3,5.92,18.8,,,
5269,5269,GASBURST,2021,1,10,15,3,26.88,12.36,,,
5270,5270,MP,2021,1,10,15,6,6.24,4.36,,,
5271,5271,MP,2021,1,10,15,7,42.64,9.4,,,
5272,5272,MP,2021,1,10,15,13,24.04,6.88,,,
5273,5273,VTB,2021,1,10,15,22,5.24,13.88,,,
5274,5274,MP,2021,1,10,15,24,48.04,7.88,,,
5275,5275,VTB,2021,1,10,15,29,42.92,10.28,,,
5276,5276,GASBURST,2021,1,10,15,34,42.6,12.48,,,
5277,5277,MP,2021,1,10,15,39,15.92,4.88,,,
5278,5278,ROCKFALL,2021,1,10,15,46,46.6,50.64,,,
5279,5279,MP,2021,1,10,15,53,37.48,7.6,,,
5280,5280,ROCKFALL,2021,1,10,16,20,22.56,32.08,,,
5281,5281,ROCKFALL,2021,1,10,16,26,29.48,22.8,,,
5282,5282,ROCKFALL,2021,1,10,16,27,46.88,18.36,,,
5283,5283,MP,2021,1,10,16,31,56.32,5.72,,,
5284,5284,ROCKFALL,2021,1,10,16,33,5.44,54.2,,,
5285,5285,ROCKFALL,2021,1,10,16,34,51.84,44.2,,,
5286,5286,ROCKFALL,2021,1,10,16,36,56.72,19.56,,,
5287,5287,MP,2021,1,10,16,37,26.6,6.2,,,
5288,5288,VTB,2021,1,10,16,37,35.12,13.6,,,
5289,5289,ROCKFALL,2021,1,10,16,39,3.8,96.4,,,
5290,5290,VTB,2021,1,10,16,43,48.2,22.32,,,
5291,5291,MP,2021,1,10,16,48,14.4,5.04,,,
5292,5292,ROCKFALL,2021,1,10,16,55,2.64,39.4,,,
5293,5293,ROCKFALL,2021,1,10,17,1,31.2,46.96,,,
5294,5294,MP,2021,1,10,17,10,27.96,5.6,,,
5295,5295,VTB,2021,1,10,17,10,40.4,12.28,,,
5296,5296,ROCKFALL,2021,1,10,17,16,11.56,66.16,,,
5297,5297,ROCKFALL,2021,1,10,17,18,31.96,19.52,,,
5298,5298,MP,2021,1,10,17,25,45.48,5.72,,,
5299,5299,MP,2021,1,10,17,29,53.04,6.2,,,
5300,5300,MP,2021,1,10,17,33,30.12,8.44,,,
5301,5301,GASBURST,2021,1,10,17,34,20.28,10.16,,,
5302,5302,MP,2021,1,10,17,34,30.96,9.96,,,
5303,5303,ROCKFALL,2021,1,10,17,40,5.72,30.6,,,
5304,5304,MP,2021,1,10,17,42,21.04,8.52,,,
5305,5305,MP,2021,1,10,17,52,11.68,7.72,,,
5306,5306,MP,2021,1,10,17,54,3.72,5.96,,,
5307,5307,ROCKFALL,2021,1,10,18,5,51.8,14.04,,,
5308,5308,ROCKFALL,2021,1,10,18,18,20.8,20.2,,,
5309,5309,ROCKFALL,2021,1,10,18,20,55.28,55.24,,,
5310,5310,MP,2021,1,10,18,26,26.2,5.24,,,
5311,5311,ROCKFALL,2021,1,10,18,39,55.64,21.48,,,
5312,5312,ROCKFALL,2021,1,10,18,51,54.28,40.92,,,
5313,5313,GASBURST,2021,1,10,19,1,35.88,11.0,,,
5314,5314,GASBURST,2021,1,10,19,2,39.68,9.92,,,
5315,5315,MP,2021,1,10,19,5,56.8,5.52,,,
5316,5316,MP,2021,1,10,19,9,18.12,6.4,,,
5317,5317,GASBURST,2021,1,10,19,13,10.68,10.2,,,
5318,5318,VTB,2021,1,10,19,13,45.04,20.16,,,
5319,5319,MP,2021,1,10,19,14,8.92,6.12,,,
5320,5320,VTB,2021,1,10,19,14,24.52,10.0,,,
5321,5321,ROCKFALL,2021,1,10,19,14,48.68,44.84,,,
5322,5322,MP,2021,1,10,19,19,43.64,7.84,,,
5323,5323,MP,2021,1,10,19,21,26.28,9.16,,,
5324,5324,ROCKFALL,2021,1,10,19,21,41.92,28.28,,,
5325,5325,MP,2021,1,10,19,24,0.04,4.8,,,
5326,5326,MP,2021,1,10,19,26,4.04,4.76,,,
5327,5327,MP,2021,1,10,19,27,46.0,5.28,,,
5328,5328,VTB,2021,1,10,19,28,6.4,18.6,,,
5329,5329,MP,2021,1,10,19,29,0.0,10.0,,,
5330,5330,ROCKFALL,2021,1,10,19,29,25.0,11.24,,,
5331,5331,ROCKFALL,2021,1,10,19,32,6.24,54.0,,,
5332,5332,ROCKFALL,2021,1,10,19,37,11.84,33.28,,,
5333,5333,ROCKFALL,2021,1,10,19,39,24.24,31.56,,,
5334,5334,GASBURST,2021,1,10,19,40,19.2,10.6,,,
5335,5335,ROCKFALL,2021,1,10,19,44,40.8,11.88,,,
5336,5336,MP,2021,1,10,19,45,56.92,5.4,,,
5337,5337,ROCKFALL,2021,1,10,19,48,53.72,11.68,,,
5338,5338,ROCKFALL,2021,1,10,19,52,12.44,36.64,,,
5339,5339,ROCKFALL,2021,1,10,19,54,21.04,10.28,,,
5340,5340,ROCKFALL,2021,1,10,19,57,26.12,43.2,,,
5341,5341,MP,2021,1,10,20,4,4.6,4.84,,,
5342,5342,ROCKFALL,2021,1,10,20,8,25.04,22.96,,,
5343,5343,ROCKFALL,2021,1,10,20,9,24.2,15.92,,,
5344,5344,MP,2021,1,10,20,11,47.04,5.8,,,
5345,5345,MP,2021,1,10,20,13,19.48,7.24,,,
5346,5346,MP,2021,1,10,20,15,24.2,5.68,,,
5347,5347,ROCKFALL,2021,1,10,20,17,48.28,68.8,,,
5348,5348,ROCKFALL,2021,1,10,20,19,8.4,21.64,,,
5349,5349,ROCKFALL,2021,1,10,20,19,56.68,40.2,,,
5350,5350,ROCKFALL,2021,1,10,20,21,53.84,33.6,,,
5351,5351,MP,2021,1,10,20,23,7.6,4.4,,,
5352,5352,ROCKFALL,2021,1,10,20,23,31.52,14.72,,,
5353,5353,GASBURST,2021,1,10,20,27,23.28,16.84,,,
5354,5354,ROCKFALL,2021,1,10,20,30,35.72,54.08,,,
5355,5355,MP,2021,1,10,20,34,42.12,9.32,,,
5356,5356,ROCKFALL,2021,1,10,20,35,34.24,51.8,,,
5357,5357,ROCKFALL,2021,1,10,20,44,31.2,44.28,,,
5358,5358,MP,2021,1,10,20,53,37.04,4.68,,,
5359,5359,ROCKFALL,2021,1,10,21,4,49.6,58.52,,,
5360,5360,MP,2021,1,10,21,8,14.64,6.6,,,
5361,5361,ROCKFALL,2021,1,10,21,9,48.64,12.68,,,
5362,5362,ROCKFALL,2021,1,10,21,11,12.04,9.88,,,
5363,5363,ROCKFALL,2021,1,10,21,25,34.48,44.96,,,
5364,5364,MP,2021,1,10,21,26,42.2,8.12,,,
5365,5365,MP,2021,1,10,21,27,51.04,4.76,,,
5366,5366,MP,2021,1,10,21,28,7.12,4.52,,,
5367,5367,MP,2021,1,10,21,32,50.72,6.96,,,
5368,5368,MP,2021,1,10,21,35,32.08,6.16,,,
5369,5369,ROCKFALL,2021,1,10,21,36,30.28,21.52,,,
5370,5370,ROCKFALL,2021,1,10,21,40,23.04,63.2,,,
5371,5371,MP,2021,1,10,21,59,44.68,6.6,,,
5372,5372,ROCKFALL,2021,1,10,22,2,5.6,14.04,,,
5373,5373,MP,2021,1,10,22,2,21.08,7.24,,,
5374,5374,MP,2021,1,10,22,2,42.68,7.44,,,
5375,5375,MP,2021,1,10,22,2,57.04,6.32,,,
5376,5376,MP,2021,1,10,22,3,17.48,6.16,,,
5377,5377,ROCKFALL,2021,1,10,22,3,58.16,55.6,,,
5378,5378,ROCKFALL,2021,1,10,22,8,57.2,36.72,,,
5379,5379,VTB,2021,1,10,22,9,35.92,9.36,,,
5380,5380,VTB,2021,1,10,22,9,40.68,10.2,,,
5381,5381,MP,2021,1,10,22,10,55.48,7.44,,,
5382,5382,MP,2021,1,10,22,11,11.0,7.04,,,
5383,5383,ROCKFALL,2021,1,10,22,11,19.64,39.12,,,
5384,5384,ROCKFALL,2021,1,10,22,13,15.96,34.72,,,
5385,5385,MP,2021,1,10,22,21,7.92,6.52,,,
5386,5386,MP,2021,1,10,22,24,25.88,5.56,,,
5387,5387,MP,2021,1,10,22,27,48.8,6.28,,,
5388,5388,GASBURST,2021,1,10,22,29,37.04,9.4,,,
5389,5389,MP,2021,1,10,22,35,27.76,6.88,,,
5390,5390,MP,2021,1,10,22,40,53.0,8.64,,,
5391,5391,MP,2021,1,10,22,41,12.72,7.64,,,
5392,5392,MP,2021,1,10,22,45,34.64,7.32,,,
5393,5393,ROCKFALL,2021,1,10,22,46,14.36,19.04,,,
5394,5394,VTB,2021,1,10,22,52,20.68,11.8,,,
5395,5395,ROCKFALL,2021,1,10,23,0,19.8,44.24,,,
5396,5396,GASBURST,2021,1,10,23,13,28.4,10.68,,,
5397,5397,ROCKFALL,2021,1,10,23,15,48.0,42.6,,,
5398,5398,ROCKFALL,2021,1,10,23,16,43.04,65.52,,,
5399,5399,MP,2021,1,10,23,23,41.4,8.24,,,
5400,5400,ROCKFALL,2021,1,10,23,26,12.76,34.96,,,
5401,5401,MP,2021,1,10,23,30,51.12,8.72,,,
5402,5402,MP,2021,1,10,23,37,36.56,6.72,,,
5403,5403,MP,2021,1,10,23,37,52.52,7.56,,,
5404,5404,ROCKFALL,2021,1,10,23,39,36.92,68.36,,,
5405,5405,MP,2021,1,10,23,40,52.56,9.8,,,
5406,5406,MP,2021,1,10,23,41,13.96,8.96,,,
5407,5407,ROCKFALL,2021,1,10,23,42,4.32,44.52,,,
5408,5408,ROCKFALL,2021,1,10,23,42,53.4,42.36,,,
5409,5409,ROCKFALL,2021,1,10,23,46,17.48,26.24,,,
5410,5410,VTB,2021,1,10,23,46,43.8,21.4,,,
5411,5411,MP,2021,1,10,23,47,49.48,7.2,,,
5412,5412,MP,2021,1,10,23,48,18.2,8.36,,,
5413,5413,VTB,2021,1,10,23,51,2.52,10.52,,,
5414,5414,VTB,2021,1,10,23,51,36.48,10.44,,,
5415,5415,MP,2021,1,10,23,58,17.64,4.92,,,
5416,5416,MP,2021,1,11,0,0,3.44,6.88,,,
5417,5417,ROCKFALL,2021,1,11,0,0,27.48,18.32,,,
5418,5418,ROCKFALL,2021,1,11,0,0,50.88,30.12,,,
5419,5419,ROCKFALL,2021,1,11,0,1,44.08,14.64,,,
5420,5420,MP,2021,1,11,0,2,22.2,5.92,,,
5421,5421,VTB,2021,1,11,0,3,29.52,37.32,,,
5422,5422,VTB,2021,1,11,0,4,21.2,25.24,,,
5423,5423,VTB,2021,1,11,0,7,9.4,12.6,,,
5424,5424,VTB,2021,1,11,0,7,34.24,19.04,,,
5425,5425,MP,2021,1,11,0,8,25.08,8.4,,,
5426,5426,VTB,2021,1,11,0,8,47.04,12.2,,,
5427,5427,MP,2021,1,11,0,9,43.72,7.6,,,
5428,5428,MP,2021,1,11,0,12,8.04,6.2,,,
5429,5429,GASBURST,2021,1,11,0,16,45.28,10.12,,,
5430,5430,VTB,2021,1,11,0,17,34.4,35.44,,,
5431,5431,ROCKFALL,2021,1,11,0,18,0.48,121.44,,,
5432,5432,MP,2021,1,11,0,21,38.92,7.88,,,
5433,5433,MP,2021,1,11,0,21,58.0,8.0,,,
5434,5434,MP,2021,1,11,0,22,50.64,8.0,,,
5435,5435,ROCKFALL,2021,1,11,0,28,42.64,53.88,,,
5436,5436,MP,2021,1,11,0,34,17.2,9.24,,,
5437,5437,GASBURST,2021,1,11,0,41,1.04,78.36,,,
5438,5438,ROCKFALL,2021,1,11,0,42,26.2,14.64,,,
5439,5439,ROCKFALL,2021,1,11,0,42,54.08,15.8,,,
5440,5440,MP,2021,1,11,0,43,31.32,6.12,,,
5441,5441,ROCKFALL,2021,1,11,0,45,39.4,27.08,,,
5442,5442,MP,2021,1,11,0,47,17.12,5.56,,,
5443,5443,MP,2021,1,11,0,50,24.4,6.24,,,
5444,5444,GASBURST,2021,1,11,0,51,19.0,12.84,,,
5445,5445,MP,2021,1,11,0,54,43.2,5.2,,,
5446,5446,VTB,2021,1,11,0,55,37.24,11.76,,,
5447,5447,GASBURST,2021,1,11,1,5,4.2,14.8,,,
5448,5448,MP,2021,1,11,1,7,27.12,5.92,,,
5449,5449,GASBURST,2021,1,11,1,10,0.24,10.68,,,
5450,5450,ROCKFALL,2021,1,11,1,12,56.52,27.6,,,
5451,5451,TECT,2021,1,11,1,22,56.44,123.48,,,
5452,5452,TECT,2021,1,11,1,24,51.48,111.2,,,
5453,5453,ROCKFALL,2021,1,11,1,30,2.6,117.28,,,
5454,5454,ROCKFALL,2021,1,11,1,39,8.96,64.12,,,
5455,5455,TECT,2021,1,11,1,41,8.04,51.36,,,
5456,5456,ROCKFALL,2021,1,11,1,45,10.28,12.48,,,
5457,5457,ROCKFALL,2021,1,11,1,47,3.48,41.72,,,
5458,5458,GASBURST,2021,1,11,1,52,17.0,11.32,,,
5459,5459,MP,2021,1,11,2,8,5.4,8.76,,,
5460,5460,ROCKFALL,2021,1,11,2,8,26.12,44.8,,,
5461,5461,MP,2021,1,11,2,16,42.6,5.6,,,
5462,5462,MP,2021,1,11,2,19,45.08,6.72,,,
5463,5463,MP,2021,1,11,2,21,34.32,6.44,,,
5464,5464,ROCKFALL,2021,1,11,2,22,23.84,78.4,,,
5465,5465,ROCKFALL,2021,1,11,2,32,8.52,39.24,,,
5466,5466,ROCKFALL,2021,1,11,2,33,40.4,14.76,,,
5467,5467,ROCKFALL,2021,1,11,2,38,33.68,8.8,,,
5468,5468,ROCKFALL,2021,1,11,2,39,38.04,69.36,,,
5469,5469,ROCKFALL,2021,1,11,2,46,33.44,47.64,,,
5470,5470,ROCKFALL,2021,1,11,2,49,23.48,34.72,,,
5471,5471,ROCKFALL,2021,1,11,2,50,12.24,88.04,,,
5472,5472,MP,2021,1,11,2,54,56.52,5.04,,,
5473,5473,ROCKFALL,2021,1,11,2,55,16.56,29.16,,,
5474,5474,MP,2021,1,11,3,1,8.36,8.28,,,
5475,5475,GASBURST,2021,1,11,3,2,47.96,6.96,,,
5476,5476,ROCKFALL,2021,1,11,3,6,38.28,47.88,,,
5477,5477,ROCKFALL,2021,1,11,3,15,33.08,40.32,,,
5478,5478,ROCKFALL,2021,1,11,3,19,42.32,30.0,,,
5479,5479,ROCKFALL,2021,1,11,3,21,31.68,26.16,,,
5480,5480,ROCKFALL,2021,1,11,3,25,14.0,105.08,,,
5481,5481,ROCKFALL,2021,1,11,3,34,40.76,22.2,,,
5482,5482,ROCKFALL,2021,1,11,3,36,26.88,25.64,,,
5483,5483,MP,2021,1,11,3,38,36.2,7.2,,,
5484,5484,VTB,2021,1,11,3,38,44.0,10.12,,,
5485,5485,ROCKFALL,2021,1,11,3,41,41.24,53.08,,,
5486,5486,ROCKFALL,2021,1,11,3,49,6.68,17.84,,,
5487,5487,GASBURST,2021,1,11,3,55,22.4,16.32,,,
5488,5488,MP,2021,1,11,4,1,45.88,7.24,,,
5489,5489,ROCKFALL,2021,1,11,4,2,32.8,15.68,,,
5490,5490,MP,2021,1,11,4,4,56.4,10.48,,,
5491,5491,ROCKFALL,2021,1,11,4,8,26.2,26.32,,,
5492,5492,ROCKFALL,2021,1,11,4,10,24.04,17.72,,,
5493,5493,MP,2021,1,11,4,11,44.36,5.72,,,
5494,5494,MP,2021,1,11,4,12,54.24,5.12,,,
5495,5495,ROCKFALL,2021,1,11,4,13,40.08,31.48,,,
5496,5496,ROCKFALL,2021,1,11,4,15,54.44,15.72,,,
5497,5497,MP,2021,1,11,4,17,56.52,4.6,,,
5498,5498,MP,2021,1,11,4,23,22.24,6.08,,,
5499,5499,ROCKFALL,2021,1,11,4,26,9.8,43.48,,,
5500,5500,ROCKFALL,2021,1,11,4,31,24.48,25.2,,,
5501,5501,MP,2021,1,11,4,33,57.48,10.68,,,
5502,5502,ROCKFALL,2021,1,11,4,47,0.92,18.84,,,
5503,5503,ROCKFALL,2021,1,11,4,52,44.16,46.92,,,
5504,5504,VTB,2021,1,11,4,53,32.64,12.16,,,
5505,5505,MP,2021,1,11,4,55,42.04,9.0,,,
5506,5506,MP,2021,1,11,5,2,48.24,5.84,,,
5507,5507,MP,2021,1,11,5,4,3.72,7.48,,,
5508,5508,MP,2021,1,11,5,7,15.16,7.24,,,
5509,5509,VTB,2021,1,11,5,8,50.28,16.28,,,
5510,5510,MP,2021,1,11,5,9,31.12,7.92,,,
5511,5511,VTB,2021,1,11,5,9,54.32,18.32,,,
5512,5512,ROCKFALL,2021,1,11,5,14,16.88,91.28,,,
5513,5513,GASBURST,2021,1,11,5,18,12.64,15.44,,,
5514,5514,MP,2021,1,11,5,31,1.68,12.72,,,
5515,5515,MP,2021,1,11,5,39,16.16,9.44,,,
5516,5516,MP,2021,1,11,5,46,23.6,7.12,,,
5517,5517,ROCKFALL,2021,1,11,5,49,38.44,51.16,,,
5518,5518,MP,2021,1,11,5,51,49.36,7.92,,,
